"","sub","item","cond","seq","SFIX","EFIX","xPos","yPos","fix_num","fix_dur","sacc_dur","sent","line","word","word_line","char_trial","char_line","regress","wordID","land_pos","sacc_len","outOfBnds","outsideText","hasText","time_since_start","max_char_line","Rtn_sweep","Rtn_sweep_type","prev_RS","next_RS","prevChar","nextChar","prevX","nextX","prevY","prev_max_char_line","Age","prev_fix_dur","Fix_type","launchSite","landStart","undersweep_prob"
"2412",9,12,4,26,5055419,5055574,526,634.3,113,155,83,6,8,5,1,514,7,0,"instructor",7,65,0,0,1,34023,78,1,"undersweep",0,0,72,2,1301.9,466.4,621.1,78,"o",150,"undersweep",6,7,1
"2413",9,12,4,26,5059530,5059840,455.9,720,128,310,90,7,9,6,1,586,1,0,"people",1,NA,0,0,1,38134,82,1,"accurate",0,0,NA,11,1408.5,571.4,712.8,78,"o",169,"accurate",NA,1,0
"2414",9,12,4,26,5063509,5063836,466.3,794.8,141,327,101,8,10,2,1,669,2,0,"tower",2,NA,0,0,1,42113,80,1,"accurate",0,0,NA,7,1478.9,526.3,843.6,82,"o",97,"accurate",NA,2,0
"2415",9,12,4,26,5067052,5067378,1196,827.6,148,326,36,9,11,22,13,810,63,0,"high",0,15,0,0,1,45656,84,1,"accurate",0,0,48,73,1015,1318.7,792.5,80,"o",224,"accurate",32,63,0
"2416",10,22,7,3,1884563,1884695,521.5,182.4,21,132,79,2,2,9,2,88,7,0,"the",3,67,0,0,1,6017,81,1,"undersweep",0,0,74,1,1331,454.9,110.8,81,"o",235,"undersweep",7,7,1
"2417",10,22,7,3,1892592,1892820,505.5,289.8,51,228,77,4,4,7,1,244,5,0,"condition",5,66,0,0,1,14046,81,1,"accurate",0,0,71,16,1294.9,639.9,220.8,77,"o",296,"accurate",6,5,0
"2418",10,22,7,3,1894740,1895089,546.2,432.9,58,349,85,4,5,21,2,329,9,0,"the",1,70,0,0,1,16194,81,1,"accurate",0,0,79,17,1391.5,651.9,331.7,81,"o",177,"accurate",2,9,0
"2419",10,22,7,3,1901103,1901418,513.5,440,80,315,76,5,6,6,2,407,6,0,"overlooked",2,NA,0,0,1,22557,84,1,"accurate",0,0,NA,21,1428,693.6,345.6,81,"o",132,"accurate",NA,6,0
"2420",10,22,7,3,1904121,1904352,514.4,509.2,90,231,78,5,7,22,2,491,6,0,"pool's",2,78,0,0,1,25575,55,1,"accurate",0,0,84,16,1453.3,632.4,403.7,84,"o",305,"accurate",0,6,0
"2421",10,22,7,3,1906128,1906379,561.7,646.3,97,251,58,7,8,2,2,550,10,0,"catering",6,36,0,0,1,27582,76,1,"accurate",0,0,46,20,995.9,687.9,505.2,55,"o",41,"accurate",9,10,0
"2422",10,22,7,3,1908787,1909077,550,679.8,109,290,71,7,9,15,1,625,9,0,"problems.",9,67,0,0,1,30241,83,1,"accurate",0,0,76,20,1352.2,680.2,624.7,76,"o",77,"accurate",0,9,0
"2423",10,22,7,3,1910970,1911234,550.4,763.9,118,264,72,9,10,8,3,708,9,0,"desperately",0,70,0,0,1,32424,84,1,"accurate",0,0,79,17,1392.2,650.1,694.5,83,"o",74,"accurate",4,9,0
"2424",10,22,7,3,1913364,1913524,564.9,819,127,160,74,10,11,5,2,793,10,0,"as",2,73,0,0,1,34818,83,1,"undersweep",0,0,83,7,1436.7,528.9,757.2,84,"o",279,"undersweep",1,10,1
"2425",10,22,7,3,1918921,1919510,548.6,886.5,147,589,77,12,12,1,2,875,9,0,"There",2,NA,0,0,1,40375,78,1,"accurate",0,0,NA,16,1448.7,636.2,816,83,"o",102,"accurate",NA,9,0
"2426",10,22,7,3,1922212,1922504,551.7,938.9,159,292,70,13,13,5,2,953,9,0,"than",1,69,0,0,1,43666,82,1,"accurate",0,0,78,16,1379.9,638.5,878.2,78,"o",57,"accurate",0,9,0
"2427",10,6,7,4,1963233,1963438,441.8,176.8,16,205,89,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,5918,82,1,"accurate",0,0,84,12,1448.8,581.9,108.6,84,"o",73,"accurate",0,NA,0
"2428",10,6,7,4,1971087,1971235,485.2,235.6,43,148,76,3,3,11,1,169,3,0,"bridge",3,79,0,0,1,13772,78,1,"undersweep",0,0,82,NA,1424.9,446.4,165.5,82,"o",141,"undersweep",0,3,1
"2429",10,6,7,4,1981556,1981812,518.2,322.3,79,256,81,4,4,11,1,250,6,0,"offered",6,72,0,0,1,24241,75,1,"accurate",0,0,78,17,1383.3,644.1,244.4,78,"o",92,"accurate",0,6,0
"2430",10,6,7,4,1985457,1985594,558.6,387.1,96,137,77,5,5,12,2,329,10,0,"making",0,64,0,0,1,28142,82,1,"undersweep",0,0,74,5,1331.9,509.4,296.4,75,"o",72,"undersweep",1,10,1
"2431",10,6,7,4,1987713,1987912,513.4,460.1,107,199,95,6,6,9,1,407,6,0,"police",6,74,0,0,1,30398,83,1,"accurate",0,0,80,16,1403.4,637.7,352.6,82,"o",110,"accurate",2,6,0
"2432",10,6,7,4,1990929,1991208,548.2,493.8,118,279,86,6,7,25,2,493,9,0,"area.",5,68,0,0,1,33614,9,1,"accurate",0,0,77,27,1372,769.5,429.3,83,"o",278,"line-final",6,9,0
"2433",10,6,7,4,1994274,1994436,611.4,647.1,129,162,61,7,8,3,3,507,14,0,"travelled",0,38,0,0,1,36959,83,1,"undersweep",0,0,52,7,1063.6,529.4,205.9,78,"o",481,"undersweep",26,14,1
"2434",10,6,7,4,1998062,1998337,571.5,689.9,143,275,64,8,9,11,3,587,11,0,"most",4,59,0,0,1,40747,76,1,"accurate",0,0,70,21,1285.7,696.2,619.7,83,"o",107,"accurate",13,11,0
"2435",10,6,7,4,1999844,2000085,567.5,748.8,150,241,79,8,10,23,2,662,10,0,"Barry's",0,63,0,0,1,42529,82,1,"accurate",0,0,73,18,1313.5,662.6,683.9,76,"o",214,"accurate",3,10,0
"2436",10,6,7,4,2003375,2003590,572.4,806,166,215,85,9,11,13,2,745,11,0,"struggled",8,NA,0,0,1,46060,80,1,"accurate",0,0,NA,21,1444.9,689.9,744.8,82,"o",131,"accurate",NA,11,0
"2437",10,6,7,4,2007982,2008191,526.1,867.1,184,209,76,10,12,3,2,821,7,0,"neighbour",1,71,0,0,1,50667,80,1,"accurate",0,0,78,15,1377.9,621.4,815.7,80,"o",234,"accurate",2,7,0
"2438",10,6,7,4,2016384,2016582,574,912.6,215,198,70,11,13,4,2,905,11,0,"her",3,67,0,0,1,59069,30,1,"undersweep",0,0,78,7,1383.9,528.3,870.4,80,"o",141,"undersweep",2,11,1
"2439",10,3,4,5,2051119,2051374,449.8,139.8,10,255,83,2,2,9,1,80,1,0,"longest",1,75,0,0,1,8584,75,1,"accurate",0,0,76,14,1357.1,609.6,99.4,79,"o",149,"accurate",3,1,0
"2440",10,3,4,5,2053890,2054042,505.7,235.2,22,152,90,2,3,24,1,159,5,0,"popularity",5,66,0,0,1,11355,80,1,"undersweep",0,0,71,1,1295,459,152.4,75,"o",210,"undersweep",4,5,1
"2441",10,3,4,5,2058938,2059081,530,330.8,41,143,84,3,4,3,1,241,7,0,"surgery's",7,69,0,0,1,16403,81,1,"undersweep",0,0,76,3,1352.4,480.8,251.4,80,"o",253,"undersweep",4,7,1
"2442",10,3,4,5,2064589,2064794,549.3,418.4,58,205,85,3,5,17,2,324,9,0,"with",1,69,0,0,1,22054,82,1,"accurate",0,0,78,20,1384.6,687.6,322.8,81,"o",188,"accurate",3,9,0
"2443",10,3,4,5,2068556,2068731,536.4,438.1,66,175,94,4,6,7,2,405,8,0,"as",1,70,0,0,1,26021,81,1,"accurate",0,0,78,19,1382.9,667.3,362.4,82,"o",142,"accurate",4,8,0
"2444",10,3,4,5,2073915,2074069,679.5,682.7,88,154,54,6,9,1,4,596,20,0,"The",3,13,0,0,1,31380,84,1,"undersweep",0,0,33,9,844.9,546.3,289.9,81,"o",176,"undersweep",48,20,1
"2445",10,3,4,5,2087059,2087193,595.5,718.4,133,134,76,6,10,17,4,673,13,0,"park",1,70,0,0,1,44524,81,1,"undersweep",0,0,83,7,1445,529.5,669.9,84,"o",391,"undersweep",1,13,1
"2446",10,3,4,5,2089272,2089513,558.4,778.6,142,241,74,7,11,8,3,751,10,0,"had",2,69,0,0,1,46737,75,1,"undersweep",0,0,79,6,1394.1,519.3,727.1,81,"o",150,"undersweep",2,10,1
"2447",10,3,4,5,2095090,2095458,566.2,907.5,159,368,72,8,13,11,4,910,10,0,"somewhere",0,73,0,0,1,52555,84,1,"accurate",0,0,83,20,1435.6,680.8,862.1,84,"o",95,"accurate",1,10,0
"2448",10,3,4,5,2097559,2097782,574.2,969.4,169,223,81,9,14,12,3,995,11,0,"anyone",3,69,0,0,1,55024,30,1,"undersweep",0,0,80,6,1402.2,509.7,925.4,84,"o",138,"undersweep",4,11,1
"2449",10,16,1,6,2138127,2138629,454,165.4,16,502,88,1,2,18,1,84,1,0,"since",1,80,0,0,1,4654,81,1,"accurate",0,0,81,10,1416.8,567.9,100.3,83,"o",214,"accurate",2,1,0
"2450",10,16,1,6,2142242,2142421,508.7,245.3,29,179,79,2,3,10,2,169,5,0,"noodles",0,72,0,0,1,8769,84,1,"undersweep",0,0,77,1,1370.3,451.1,171.5,81,"o",216,"undersweep",4,5,1
"2451",10,16,1,6,2145493,2145614,499.8,293.3,38,121,84,3,4,3,1,253,5,0,"weren't",5,75,0,0,1,12020,80,1,"undersweep",0,0,80,NA,1408.7,445.8,207.8,84,"o",364,"undersweep",4,5,1
"2452",10,16,1,6,2148537,2148698,504.1,362.7,50,161,93,3,5,18,2,333,5,0,"amount",0,73,0,0,1,15064,84,1,"undersweep",0,0,78,3,1375.1,480.7,279.4,80,"o",97,"undersweep",2,5,1
"2453",10,16,1,6,2151122,2151418,491.9,425.3,63,296,77,4,6,11,1,416,4,0,"Tommy.",4,80,0,0,1,17649,81,1,"accurate",0,0,84,12,1457.3,587.5,335.7,84,"o",164,"accurate",0,4,0
"2454",10,16,1,6,2159368,2159504,670.6,481.3,92,136,70,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,25895,18,1,"undersweep",0,0,78,10,1380,559.8,406.1,81,"o",151,"undersweep",3,NA,1
"2455",10,16,1,6,2164593,2164739,549.6,678.9,113,146,78,7,9,4,2,604,9,0,"year",1,74,0,0,1,31120,78,1,"undersweep",0,0,83,5,1443.8,505.1,603.4,84,"o",228,"undersweep",1,9,1
"2456",10,16,1,6,2171481,2171737,541.8,791.9,138,256,86,9,11,8,1,764,8,0,"competitions",8,73,0,0,1,38008,83,1,"accurate",0,0,81,20,1417.2,679.9,738.3,83,"o",199,"accurate",2,8,0
"2457",10,16,1,6,2174509,2174786,534.8,852.6,147,277,76,10,12,7,2,847,8,0,"attendees,",3,NA,0,0,1,41036,84,1,"accurate",0,0,NA,24,1453.1,730.9,799.1,83,"o",115,"accurate",NA,8,0
"2458",10,16,1,6,2176363,2176608,529.8,910.8,154,245,73,11,13,4,3,930,7,0,"left",0,74,0,0,1,42890,79,1,"accurate",0,0,81,19,1418.8,676.1,863.7,84,"o",201,"accurate",3,7,0
"2459",10,16,1,6,2178816,2179329,534.2,967.7,163,513,71,11,14,20,2,1010,8,0,"zone.",2,70,0,0,1,45343,11,1,"accurate",0,0,78,19,1378.1,669,921.2,79,"o",340,"accurate",1,8,0
"2460",10,11,4,7,2269612,2269828,491.4,128.3,9,216,97,3,2,2,1,84,4,0,"parents",4,75,0,0,1,3203,82,1,"accurate",0,0,79,14,1394.3,608.9,57.9,80,"o",178,"accurate",1,4,0
"2461",10,11,4,7,2273010,2273160,538.7,200.5,22,150,84,3,3,17,2,170,8,0,"people",3,73,0,0,1,6601,83,1,"undersweep",0,0,81,5,1410.6,507,131.6,82,"o",208,"undersweep",1,8,1
"2462",10,11,4,7,2277631,2277956,533.7,303.8,37,325,77,4,4,11,3,253,8,0,"Joanna's",1,72,0,0,1,11222,84,1,"undersweep",0,0,80,3,1404,485.2,220,83,"o",260,"undersweep",3,8,1
"2463",10,11,4,7,2282888,2283009,568.6,373.2,53,121,88,5,5,3,2,339,10,0,"family",2,74,0,0,1,16479,80,1,"undersweep",0,0,84,5,1452.6,502.4,279.9,84,"o",215,"undersweep",0,10,1
"2464",10,11,4,7,2288316,2288688,545.9,420,72,372,72,6,6,6,2,418,9,0,"bothered",4,66,0,0,1,21907,83,1,"accurate",0,0,75,25,1343.6,739.5,351.7,80,"o",186,"accurate",5,9,0
"2465",10,11,4,7,2293579,2293779,537.3,517.6,90,200,70,7,7,14,3,500,8,0,"way",0,58,0,0,1,27170,48,1,"accurate",0,0,66,17,1235.1,646.1,440.3,83,"o",260,"accurate",17,8,0
"2466",10,11,4,7,2298733,2298967,548.9,599.9,109,234,49,8,8,2,2,549,9,0,"village",5,4,0,0,1,32324,84,1,"accurate",0,0,5,19,507.6,673.1,382,80,"o",221,"accurate",75,9,0
"2467",10,11,4,7,2301194,2301474,530.4,675.7,118,280,78,8,9,17,2,631,7,0,"some",3,75,0,0,1,34785,82,1,"accurate",0,0,82,20,1427,678.5,613.4,84,"o",219,"accurate",2,7,0
"2468",10,11,4,7,2303738,2303891,547.7,720.4,128,153,73,9,10,11,2,715,9,0,"kids",3,64,0,0,1,37329,83,1,"undersweep",0,0,73,6,1325.3,510.4,678.5,82,"o",180,"undersweep",9,9,1
"2469",10,11,4,7,2308922,2309087,568.2,779.1,148,165,74,10,11,6,2,799,10,0,"that",4,70,0,0,1,42513,81,1,"undersweep",0,0,80,8,1407.4,536.3,743.9,83,"o",132,"undersweep",3,10,1
"2470",10,11,4,7,2312083,2312326,559,852.3,161,243,73,11,12,7,2,880,10,0,"around",6,69,0,0,1,45674,83,1,"accurate",0,0,79,22,1391.4,705.1,800.2,81,"o",67,"accurate",2,10,0
"2471",10,11,4,7,2319619,2319770,564,919.6,189,151,76,12,13,15,3,963,10,0,"owner's",0,71,0,0,1,53210,67,1,"undersweep",0,0,81,6,1412.1,517.3,853.6,83,"o",506,"undersweep",2,10,1
"2472",10,7,8,8,2384763,2384880,594.2,256.1,14,117,75,2,2,9,4,94,13,0,"been",0,66,0,0,1,4217,81,1,"undersweep",0,0,79,8,1397.2,534.5,176.2,81,"o",232,"undersweep",2,13,1
"2473",10,7,8,8,2388748,2389094,557.2,296.5,29,346,86,3,3,3,2,171,9,0,"right",5,70,0,0,1,8202,78,1,"accurate",0,0,79,17,1392.4,642.1,195.8,81,"o",113,"accurate",2,9,0
"2474",10,7,8,8,2393583,2393885,543.2,349.7,43,302,81,3,4,16,1,248,8,0,"students",8,65,0,0,1,13037,84,1,"accurate",0,0,73,17,1323.5,645.2,262.1,78,"o",258,"accurate",5,8,0
"2475",10,7,8,8,2397316,2397726,555,419.9,52,410,70,4,5,6,3,333,9,0,"photo",2,64,0,0,1,16770,80,1,"accurate",0,0,73,15,1321.8,628.9,324.5,84,"o",394,"accurate",11,9,0
"2476",10,7,8,8,2401057,2401294,546.6,460.1,65,237,73,4,6,20,2,413,9,0,"fellow",3,65,0,0,1,20511,83,1,"accurate",0,0,74,19,1329.4,675.6,370,80,"o",71,"accurate",6,9,0
"2477",10,7,8,8,2414622,2414842,549.4,494.1,108,220,72,4,7,33,2,496,9,0,"year.",5,64,0,0,1,34076,71,1,"accurate",0,0,73,20,1313.7,682.7,421,83,"o",172,"accurate",10,9,0
"2478",10,7,8,8,2416300,2416494,598.6,618.5,116,194,49,6,8,2,2,571,13,0,"high",3,32,0,0,1,35754,78,1,"undersweep",0,0,45,9,982.7,555.6,484.2,71,"o",123,"undersweep",26,13,1
"2479",10,17,2,9,2477749,2477931,530.2,208.8,11,182,85,1,2,16,1,91,7,0,"crowds.",7,71,0,0,1,3466,79,1,"undersweep",0,0,78,4,1383.3,493.2,104.6,84,"o",43,"undersweep",6,7,1
"2480",10,17,2,9,2481512,2481650,527.2,275,25,138,73,3,3,4,2,170,7,0,"festival",1,65,0,0,1,7229,82,1,"undersweep",0,0,72,4,1312.5,493.6,166,79,"o",115,"undersweep",7,7,1
"2481",10,17,2,9,2486857,2487107,537.3,341.2,44,250,73,4,4,3,1,253,8,0,"important",8,69,0,0,1,12574,82,1,"accurate",0,0,77,17,1365.3,652.4,234.8,82,"o",113,"accurate",5,8,0
"2482",10,17,2,9,2488824,2489318,531.7,389.8,52,494,71,5,5,8,1,334,7,0,"Rockport",7,69,0,0,1,14541,84,1,"undersweep",0,0,76,5,1351.5,507.2,296.8,82,"o",89,"undersweep",6,7,1
"2483",10,17,2,9,2502141,2502411,549.7,436.5,98,270,85,6,6,8,3,420,9,0,"and",1,70,0,0,1,27858,81,1,"accurate",0,0,79,21,1393.7,699.1,343.4,84,"o",65,"accurate",5,9,0
"2484",10,17,2,9,2503694,2503981,556.1,475.2,105,287,84,7,7,10,2,501,9,0,"from",2,66,0,0,1,29411,39,1,"accurate",0,0,75,20,1341.1,684.3,404.5,81,"o",113,"accurate",6,9,0
"2485",10,17,2,9,2504571,2505359,547.9,606.4,109,788,35,8,8,2,2,540,9,0,"Rockport",5,17,0,0,1,30288,83,1,"accurate",0,0,26,17,753.4,641.9,487.1,39,"o",171,"accurate",13,9,0
"2486",10,17,2,9,2513020,2513302,541.3,660.8,137,282,73,9,9,11,3,622,8,0,"none",0,65,0,0,1,38737,84,1,"undersweep",0,0,73,5,1321.9,503.9,606.2,83,"o",124,"undersweep",10,8,1
"2487",10,17,2,9,2515785,2516013,547.3,721.1,147,228,74,10,10,9,3,707,9,0,"in",0,69,0,0,1,41502,81,1,"accurate",0,0,78,17,1375.4,649.5,668.3,84,"o",190,"accurate",6,9,0
"2488",10,17,2,9,2518499,2518725,552.4,791.1,156,226,71,11,11,5,2,788,9,0,"about",3,67,0,0,1,44216,78,1,"undersweep",0,0,76,6,1358.8,520.8,732.7,81,"o",175,"undersweep",5,9,1
"2489",10,17,2,9,2538279,2538481,589.7,898,228,202,71,13,13,10,3,952,12,0,"Rockport",3,65,0,0,1,63996,64,1,"accurate",0,0,77,27,1373.4,766.7,854.9,83,"o",104,"accurate",6,12,0
"2490",10,14,7,10,2568737,2568882,559.5,199.7,17,145,75,1,2,19,2,93,10,0,"over",1,70,0,0,1,4634,82,1,"undersweep",0,0,80,6,1401,516.4,116.9,83,"o",139,"undersweep",3,10,1
"2491",10,14,7,10,2573281,2573408,566.6,255.3,33,127,85,2,3,12,3,175,10,0,"chair",3,68,0,0,1,9178,81,1,"undersweep",0,0,78,6,1379.5,511.9,168.8,82,"o",641,"undersweep",4,10,1
"2492",10,14,7,10,2580587,2580907,571.8,324.8,59,320,72,3,4,10,3,257,11,0,"work",0,66,0,0,1,16484,79,1,"undersweep",0,0,77,7,1369.1,525,238.1,81,"o",287,"undersweep",4,11,1
"2493",10,14,7,10,2584277,2584419,602.7,373,69,142,67,4,5,6,3,338,13,0,"small",0,60,0,0,1,20174,84,1,"undersweep",0,0,73,9,1321,557,310.9,79,"o",120,"undersweep",6,13,1
"2494",10,14,7,10,2587478,2587697,563.4,441.1,82,219,74,4,6,21,3,419,10,0,"a",0,72,0,0,1,23375,82,1,"accurate",0,0,82,19,1421.5,665.7,356.5,84,"o",102,"accurate",2,10,0
"2495",10,14,7,10,2589969,2590159,572,484.1,90,190,85,5,7,9,2,502,11,0,"simply",6,67,0,0,1,25866,66,1,"undersweep",0,0,78,8,1379.4,534.7,421.8,82,"o",157,"undersweep",4,11,1
"2496",10,14,7,10,2597331,2597579,551.9,600.7,110,248,27,6,8,2,2,566,9,0,"difficult",3,7,0,0,1,33228,82,1,"undersweep",0,0,16,7,632.3,530.9,490.4,66,"o",400,"undersweep",50,9,1
"2497",10,14,7,10,2600871,2601002,607.5,654.5,122,131,77,7,9,6,3,653,14,0,"of",0,61,0,0,1,36768,80,1,"undersweep",0,0,75,8,1337.7,545.2,618.8,82,"o",132,"undersweep",7,14,1
"2498",10,14,7,10,2604364,2604588,558.8,712.9,133,224,72,8,10,2,3,729,10,0,"was",2,65,0,0,1,40261,82,1,"undersweep",0,0,75,7,1345.3,525.9,672.4,80,"o",466,"undersweep",5,10,1
"2499",10,14,7,10,2607581,2607891,548.4,786.1,145,310,73,9,11,11,2,810,9,0,"Steve",2,67,0,0,1,43478,81,1,"accurate",0,0,76,13,1360.7,604,729.9,82,"o",189,"accurate",6,9,0
"2500",10,14,7,10,2609786,2609987,571.7,833.5,153,201,67,10,12,9,3,893,11,0,"to",2,63,0,0,1,45683,83,1,"undersweep",0,0,74,9,1330.4,551.5,776.6,81,"o",197,"undersweep",7,11,1
"2501",10,14,7,10,2612085,2612211,601.1,881.1,163,126,79,11,13,15,3,978,13,0,"less,",4,63,0,0,1,47982,82,1,"undersweep",0,0,76,9,1349.5,552.1,840.1,83,"o",222,"undersweep",7,13,1
"2502",10,14,7,10,2617089,2617217,645.9,998.3,182,128,44,11,14,32,4,1064,17,0,"the",0,5,0,0,1,52986,28,1,"undersweep",0,0,12,16,582.2,638.5,691.1,80,"o",145,"undersweep",68,17,1
"2503",10,8,1,11,2942337,2942617,489.7,220.4,15,280,89,2,2,8,2,87,4,0,"Dustin,",0,77,0,0,1,4320,84,1,"accurate",0,0,81,10,1416.8,563.4,123.1,83,"o",113,"accurate",2,4,0
"2504",10,8,1,11,2950053,2950308,518.2,228.1,44,255,78,3,3,8,2,173,6,0,"of",1,77,0,0,1,12036,83,1,"accurate",0,0,83,17,1440.4,642.2,160.9,84,"o",107,"accurate",1,6,0
"2505",10,8,1,11,2952762,2953019,555.6,324.1,52,257,75,4,4,12,2,259,9,0,"their",2,70,0,0,1,14745,84,1,"accurate",0,0,79,20,1394.8,685.7,232.1,83,"o",145,"accurate",4,9,0
"2506",10,8,1,11,2955733,2956108,537.6,371.2,63,375,75,5,5,5,1,342,8,0,"marathon",8,72,0,0,1,17716,82,1,"accurate",0,0,80,16,1400.5,632.5,288.1,84,"o",290,"accurate",4,8,0
"2507",10,8,1,11,2958176,2958288,615.8,439.3,71,112,75,6,6,1,3,430,14,0,"This",3,65,0,0,1,20159,59,1,"undersweep",0,0,79,7,1396.1,521.9,357.1,82,"o",204,"undersweep",3,14,1
"2508",10,8,1,11,2964384,2964648,517.5,549.1,91,264,33,7,7,2,2,481,6,0,"marathon",2,3,0,0,1,26367,83,1,"accurate",0,0,9,12,549.7,584,427.5,59,"o",254,"accurate",50,6,0
"2509",10,8,1,11,2971556,2971861,511,612.1,116,305,87,8,8,9,1,564,6,0,"choosing",6,76,0,0,1,33539,84,1,"accurate",0,0,82,14,1423.2,613.2,552.1,83,"o",205,"accurate",1,6,0
"2510",10,8,1,11,2974882,2975237,554.3,669.6,126,355,68,8,9,27,2,651,9,0,"gathered",4,57,0,0,1,36865,78,1,"undersweep",0,0,66,4,1236.9,496.1,611.5,84,"o",112,"undersweep",18,9,1
"2511",10,8,1,11,2982734,2982975,524.9,857.3,147,241,75,11,12,12,2,887,7,0,"of",1,NA,0,0,1,44717,75,1,"accurate",0,0,NA,19,1400,675.9,818.2,79,"o",186,"accurate",NA,7,0
"2512",10,5,6,12,3027290,3027659,501.5,168.6,16,369,80,1,2,15,1,80,5,0,"dangerous.",5,68,0,0,1,4502,80,1,"accurate",0,0,73,14,1314.1,616.8,111.4,75,"o",182,"accurate",2,5,0
"2513",10,5,6,12,3031132,3031353,487.2,224,30,221,86,3,3,4,1,159,4,0,"company",4,72,0,0,1,8344,80,1,"accurate",0,0,76,15,1349.8,620.4,169.4,80,"o",118,"accurate",4,4,0
"2514",10,5,6,12,3035691,3035856,895.6,278.2,46,165,67,4,4,8,7,273,38,0,"place",2,42,0,0,1,12903,84,1,"accurate",0,0,80,74,1409.4,1331.4,233.3,80,"o",274,"accurate",0,38,0
"2515",10,5,6,12,3040855,3041156,529.2,393.9,64,301,85,4,5,16,2,326,7,0,"as",2,72,0,0,1,18067,82,1,"accurate",0,0,79,15,1395.6,620.1,310.1,84,"o",401,"accurate",5,7,0
"2516",10,5,6,12,3044551,3044823,523.9,451.4,76,272,75,5,6,5,2,408,7,0,"of",0,71,0,0,1,21763,80,1,"accurate",0,0,78,16,1384,632.8,376.2,82,"o",176,"accurate",4,7,0
"2517",10,5,6,12,3046975,3047301,529.3,500.5,83,326,81,5,7,18,2,488,7,0,"somewhere",0,67,0,0,1,24187,42,1,"accurate",0,0,74,16,1330.8,638.7,445.7,80,"o",394,"accurate",6,7,0
"2518",10,5,6,12,3050198,3050467,563.2,657,92,269,41,6,8,2,2,533,10,0,"had",1,22,0,0,1,27410,81,1,"undersweep",0,0,32,8,831.6,542.8,524.9,42,"o",684,"undersweep",10,10,1
"2519",10,5,6,12,3053730,3053960,544.1,683.3,107,230,84,7,9,2,2,612,8,0,"she",1,72,0,0,1,30942,81,1,"accurate",0,0,80,18,1406.3,653.6,639.6,81,"o",210,"accurate",1,8,0
"2520",10,5,6,12,3057714,3057974,557.9,780.4,119,260,76,8,10,4,2,695,10,0,"often",4,NA,0,0,1,34926,82,1,"accurate",0,0,NA,21,1425.7,698.4,719.3,81,"o",335,"accurate",NA,10,0
"2521",10,5,6,12,3061288,3061557,557.1,850.6,133,269,73,8,11,19,2,776,9,0,"challenging",5,73,0,0,1,38500,84,1,"accurate",0,0,82,24,1431.8,734,786.1,82,"o",191,"accurate",0,9,0
"2522",10,5,6,12,3064184,3064428,556,909.9,145,244,75,9,12,12,2,860,9,0,"mother",5,75,0,0,1,41396,84,1,"accurate",0,0,84,21,1454.2,690.9,847.2,84,"o",106,"accurate",0,9,0
"2523",10,5,6,12,3069795,3070014,565.2,948.6,167,219,86,9,13,25,2,945,10,0,"they",1,71,0,0,1,47007,83,1,"accurate",0,0,81,22,1417.9,705.6,897.3,84,"o",211,"accurate",3,10,0
"2524",10,5,6,12,3072400,3072560,561.2,1009.4,178,160,21,10,14,9,2,1028,10,0,"caving,",4,3,0,0,1,49612,64,1,"accurate",0,0,13,25,593.7,738.7,997.4,83,"o",157,"accurate",70,10,0
"2525",10,21,6,13,3103775,3104033,510.9,203.8,14,258,85,1,2,18,2,89,6,0,"evidence",2,70,0,0,1,4069,83,1,"undersweep",0,0,76,2,1356.7,462.5,129.2,83,"o",211,"undersweep",7,6,1
"2526",10,21,6,13,3107993,3108171,536,269.2,30,178,83,3,3,1,2,174,8,0,"A",1,69,0,0,1,8287,84,1,"undersweep",0,0,77,4,1366.2,486,177.9,83,"o",223,"undersweep",6,8,1
"2527",10,21,6,13,3111251,3111474,510.7,353.8,40,223,90,4,4,3,2,256,6,0,"sent",2,77,0,0,1,11545,81,1,"accurate",0,0,83,16,1433.9,640.3,251.3,84,"o",132,"accurate",1,6,0
"2528",10,21,6,13,3113790,3114062,533.8,410,49,272,76,5,5,7,2,339,8,0,"pictures",1,72,0,0,1,14084,81,1,"accurate",0,0,80,20,1405,677.8,329.2,81,"o",270,"accurate",1,8,0
"2529",10,21,6,13,3116242,3116450,531.4,452,58,208,67,5,6,20,2,419,7,0,"they",0,62,0,0,1,16536,84,1,"accurate",0,0,69,17,1265.6,641.7,387.6,81,"o",54,"accurate",12,7,0
"2530",10,21,6,13,3120020,3120181,558.7,536.8,70,161,76,6,7,10,1,506,10,0,"submarine,",10,72,0,0,1,20314,70,1,"undersweep",0,0,82,6,1423.2,513.2,452.4,84,"o",267,"undersweep",2,10,1
"2531",10,21,6,13,3122543,3122688,568.8,674.7,78,145,61,7,8,3,3,576,10,0,"a",0,52,0,0,1,22837,75,1,"undersweep",0,0,62,6,1184.6,517,526.2,70,"o",311,"undersweep",8,10,1
"2532",10,21,6,13,3127768,3128023,546.1,712.4,96,255,71,7,9,14,1,650,9,0,"settlements",9,NA,0,0,1,28062,80,1,"accurate",0,0,NA,20,1354.6,684.4,656.3,75,"o",151,"accurate",NA,9,0
